row,col,lat,lon,mf_score
534,150,32.81821791402463,-103.97909443693776,0.24458639176480823
534,163,32.81741489392413,-103.97415596313145,-0.12805702831492097
534,164,32.817353204552,-103.97377834887364,0.2179715130592407
534,165,32.817291429816635,-103.97339943204774,0.46854949720175265
534,166,32.81722958647627,-103.97301949242787,0.9038676808699417
534,167,32.81716794000012,-103.97264298932599,0.6733264921066989
534,168,32.81710608394867,-103.97226309479218,0.2006714786786287
534,169,32.817044424479406,-103.97188663487425,-0.043512282001410295
535,129,32.81916089207534,-103.98716944520322,0.21013612686751246
535,130,32.819099272119466,-103.98678867603113,0.14545606982477421
535,133,32.81891442090852,-103.9856472808758,0.13603677572930734
535,134,32.81885293709182,-103.98526927661466,0.2196392314137153
535,135,32.81879128528437,-103.9848886229001,0.3453989572251165
535,136,32.81872962714313,-103.98450799245433,0.3183084167911608
535,137,32.81866796267068,-103.98412738527303,0.15657332926747516
535,138,32.818606291869564,-103.98374680135154,0.2832290787780795
535,139,32.81854461474222,-103.98336624068499,0.6470442663239194
535,140,32.818482931291065,-103.98298570326824,0.35708449936759207
535,141,32.81842103425985,-103.9826017512496,0.09056825794465499
535,144,32.81823592745804,-103.98146035096504,0.5157071046778879
535,145,32.8181742125621,-103.98107993065217,0.21801543522062092
535,146,32.818112491355144,-103.98069953355267,0.4878829139295157
535,147,32.818050763839075,-103.98031915965962,0.2795095286492795
535,148,32.817989030015696,-103.97993880896581,0.038738139037830376
535,149,32.817927289886775,-103.97955848146384,0.1664277715618225
535,150,32.81786554345402,-103.97917817714601,0.4265647241705091
535,151,32.817803790719026,-103.97879789600441,0.5044254692710763
535,163,32.817062470979636,-103.97423974399686,0.1336882599547835
535,164,32.81700083537268,-103.9738630960484,0.3544786518506998
535,165,32.81693899918777,-103.97348321907225,0.7723147474340774
535,166,32.81687735551387,-103.97310669691569,1.1624114305636015
535,167,32.816815501688275,-103.97272678250889,1.1360208992067153
535,168,32.81675365874013,-103.97234717896981,0.2403290308025594
535,169,32.81669197848596,-103.97197043421485,-0.009158140249180007
536,128,32.818870223888496,-103.98763390987128,0.22776695122155455
536,129,32.81880860621116,-103.98725312054975,0.2397275124980849
536,130,32.81874698218319,-103.98687235451716,0.24216699434449887
536,131,32.81868535180765,-103.98649161177083,0.11027767109632615
536,132,32.81862371508752,-103.98611089230774,0.09333018392769932
536,133,32.81856228084741,-103.98573364139516,0.5779177136163832
536,134,32.818500631305774,-103.98535296754646,0.39983251640353684
536,135,32.81843897542802,-103.98497231697048,0.1538406422736323
536,136,32.818377313216835,-103.98459168966313,0.20161630410439604
536,137,32.8183156446748,-103.98421108562005,0.22178739561563118
536,138,32.81825396980446,-103.9838305048366,0.16113623407013372
536,139,32.818192288608266,-103.9834499473079,0.41547050933514046
536,140,32.81813060108858,-103.98306941302883,0.4018480532533592
536,145,32.81782186652686,-103.98116373809651,0.02777090503230255
536,146,32.81776013631429,-103.98078326224577,0.3863876819465786
536,147,32.81769840473224,-103.98040289148912,0.31740661422598737
536,148,32.81763667179374,-103.98002262610578,0.21060098884865555
536,149,32.81757492264907,-103.97964221956559,0.20052673039080238
536,150,32.81751317215141,-103.97926191838361,0.1508991097316678
536,151,32.817451415351876,-103.97888164037771,0.4713069155224187
536,163,32.816710047300624,-103.9743235258742,0.26991691369104465
536,164,32.81664841299755,-103.97394696348842,0.23439226660753995
536,165,32.81658677212568,-103.9735704222648,0.9775217856772503
536,166,32.81652492079376,-103.9731904924569,1.1448666371582488
536,167,32.81646321223895,-103.97281307950628,0.6285423035229744
536,168,32.81640146167933,-103.97243509378393,0.22084923056427905
536,169,32.81633973722931,-103.97205767504852,0.07520836374796051
537,123,32.81882616541902,-103.98962531804294,0.2034485938524225
537,124,32.818764575328274,-103.98924441444268,0.3803245964582423
537,125,32.81870297887075,-103.98886353414049,0.23018620022813505
537,126,32.81864137604992,-103.98848267713508,0.11317375942004339
537,127,32.81857976686912,-103.98810184342491,0.10436042242114606
537,128,32.81851815133168,-103.98772103300811,0.35286078045819574
537,129,32.818456319620346,-103.98733679695361,0.431872982139658
537,130,32.81839469152009,-103.98695603405916,0.23094149486967785
537,131,32.81833305707262,-103.98657529445077,0.10389327250224879
537,133,32.81820997840464,-103.98581733024015,0.21480663539662234
537,134,32.81814832479215,-103.98543665952887,0.2579329300902577
537,135,32.818086664843904,-103.98505601209014,0.14239678965743538
537,136,32.81802499856257,-103.98467538791985,0.0884753839237431
537,137,32.817963325950764,-103.98429478701362,0.2292217388582741
537,138,32.81790164701099,-103.98391420936687,0.2690918266894586
537,139,32.81783996174573,-103.98353365497469,0.3190022858722953
537,163,32.81635782790785,-103.97441072569087,0.11343201840482779
537,164,32.816296189837814,-103.97403416538796,0.15781415553037684
537,165,32.81623454479619,-103.97365761952294,0.3236661787589974
537,166,32.81617268939826,-103.97327769414625,0.49951992037971943
537,167,32.816111048562924,-103.97290147863976,0.21677182283902613
537,168,32.816049401572926,-103.97252529137603,0.18596445129684527
538,122,32.818535629022875,-103.99009216172868,0.38168300324472315
538,123,32.818473902980465,-103.98970897656878,0.618598819305481
538,124,32.81841230881508,-103.98932807610642,0.4292586743844432
538,125,32.81835070828326,-103.98894719894194,0.3113187038550733
538,126,32.81828910138849,-103.98856634507408,0.13299821159775357
538,127,32.81822748813413,-103.98818551450125,0.28163249372554566
538,128,32.818165868523465,-103.98780470722163,0.652129259905989
538,129,32.81810424255975,-103.98742392323305,0.6648507343017052
538,130,32.81804261024609,-103.98704316253313,0.21375335161511397
538,135,32.81773435353328,-103.98513970825873,0.3635568085664811
538,136,32.81767268318162,-103.98475908722415,0.2106582307723056
538,137,32.817611006499824,-103.98437848945345,0.44538026360357935
538,164,32.815943824469805,-103.97411899981056,0.19516498013020317
538,165,32.81588211323894,-103.97374141607807,0.006431057993226726
538,166,32.81582045840769,-103.97336490110837,-0.0014172549013855083
538,167,32.81575882830505,-103.97298892860499,0.10921155107143488
539,122,32.8181834433662,-103.990177012091,0.4398838890993987
539,123,32.81812185135478,-103.98979609052381,0.5230480131851463
539,124,32.81806025297373,-103.98941519225536,0.5240467058635196
539,125,32.817998648226606,-103.98903431728466,0.16387485741095467
539,126,32.8179370351376,-103.9886534332513,0.1963142717888097
539,127,32.817875208675446,-103.98826918663703,0.4650641422969971
539,128,32.81781358499139,-103.98788838249322,0.5871398424184767
539,129,32.81775195495461,-103.98750760164029,0.3200720653581158
539,130,32.817690318568275,-103.98712684407582,0.20008263606284143
540,122,32.8178313961054,-103.99026412469823,0.5349341192571996
540,123,32.817769799877745,-103.98988320532372,0.6805425656481637
540,124,32.817708197280815,-103.98950230924784,0.7466460737293693
540,125,32.81764637662896,-103.98911798409966,0.2169288314757597
540,126,32.81758476144487,-103.9887371355603,0.09023424795098389
540,127,32.817523139901894,-103.98835631031568,0.6481661942189307
540,128,32.81746150549664,-103.98797540212337,1.3911646456708548
540,129,32.817399727752296,-103.98759227954972,0.1837377712436194
541,122,32.81747913644792,-103.99034778306275,0.20321736501657842
541,123,32.81741753614466,-103.98996686682233,0.4080617045359453
541,124,32.817355929472484,-103.9895859738803,0.4913865157722678
541,125,32.81729431643491,-103.98920510423572,0.40465178208213043
541,126,32.81723269703543,-103.98882425788734,0.3236232849440624
541,127,32.817170866994836,-103.98844010759201,0.42685727143660473
541,128,32.81710922746248,-103.98805918564044,0.6617436569749551
541,129,32.8170475891381,-103.98767841011241,0.1265115668790332
542,123,32.817065484533664,-103.99005398342034,0.3577086626787636
542,124,32.81700387364518,-103.98967309266821,0.348362360855104
542,125,32.81694225639165,-103.9892922252134,0.33889411194055963
542,126,32.816880420358025,-103.98890792984687,0.2444344534971345
542,127,32.81681879052562,-103.9885271099251,0.17628027188176484
542,128,32.81675715433835,-103.9881463132959,0.23121653204514206
547,22,32.82149665810872,-104.02908375232903,0.7826796347876365
547,23,32.821435505285265,-104.02869749585447,0.6043360791800961
548,22,32.821144607306344,-104.02916402664692,0.7118960420658088
548,23,32.82108364906483,-104.02878085064272,0.7442750857542032
548,24,32.82102268357268,-104.02839769619246,0.11673819621464013
549,59,32.818531527527064,-104.01507055384334,0.03325784876251991
549,60,32.81847030645414,-104.01468820442913,0.8287045477499664
549,61,32.818409078597554,-104.01430587769086,0.6408364467951573
549,62,32.81834784396736,-104.01392357365023,0.08830911855397183
550,58,32.81824099606958,-104.0155384984857,0.2836305083885739
550,59,32.818179890881886,-104.01515789554966,0.36738697174444246
550,60,32.818118624769326,-104.01477491198087,0.26440880852108195
550,61,32.8180573166582,-104.01439140107271,0.5536009368259136
550,62,32.81799619457036,-104.01401092186529,0.2187693327205844
550,63,32.81793494892656,-104.01362864271296,0.03445968081679759
551,30,32.819604446079424,-104.02635466536668,0.3968009391278883
551,31,32.81954341777878,-104.02597167279151,0.2714775795290502
551,32,32.81948238234584,-104.02558870206757,0.47619006910442246
551,58,32.81789254881129,-104.01563220892777,0.31871097279777333
551,59,32.81783132591295,-104.01524984175344,0.22942192114525542
551,60,32.81777009622147,-104.01486749723276,0.32508839145619944
551,61,32.81770885974706,-104.01448517538788,0.6322179881669078
551,62,32.81764761649972,-104.01410287624047,0.40749410381644524
551,63,32.81758636648945,-104.0137205998119,0.07160305358143854
552,30,32.81925600831343,-104.02644653328579,0.4129735590481022
552,31,32.81919497563397,-104.02606354343388,0.48154303943320703
552,32,32.81913393582259,-104.02568057543311,0.4206357678182957
552,58,32.81754398769261,-104.01572415326693,0.10844337462394757
552,59,32.81748276042604,-104.0153417888151,0.39889950031285776
552,60,32.81742152636671,-104.01495944701689,0.12970981148149405
552,61,32.817360285524806,-104.01457712789443,0.06469707329793473
558,61,32.815269286527354,-104.0151358828932,0.21525803741042115
559,55,32.81528823789899,-104.01752199286395,0.07990122100024412
559,56,32.8152270002013,-104.01713957771497,0.04456553241320652
559,58,32.81510450435211,-104.01637481519397,0.18587070369247757
559,59,32.81504324622161,-104.0159924678684,0.20811108476355117
559,60,32.81498198130101,-104.01561014319637,0.12585751380885496
559,61,32.81492070960046,-104.01522784120004,0.466129874870517
559,62,32.81485943113003,-104.01484556190113,0.3123663705418327
559,63,32.81479814589968,-104.01446330532096,0.19029863617446083
560,54,32.81500092192348,-104.01799637075166,0.2444491529528999
560,55,32.81493968668626,-104.01761393575386,0.6213719740081365
560,56,32.81487844461727,-104.01723152331664,0.283342109590906
560,57,32.8148171957272,-104.0168491334639,0.07211604934077695
560,58,32.81475597117806,-104.01646724235793,0.09603640091129675
560,59,32.81469486028694,-104.01608721599035,0.13913765740434939
560,60,32.8146336378381,-104.01570561142132,0.10453620458801607
560,61,32.81457213216566,-104.01531980036009,0.2286913197689839
560,62,32.814510849326226,-104.01493752377277,0.23266334374543773
560,63,32.81444955972723,-104.01455526990416,0.06181624502192258
560,64,32.814388160741615,-104.01417146680258,0.1367698652251915
561,54,32.81465243315775,-104.01808920421973,0.3127565552236012
561,55,32.81459134574515,-104.01770909161532,0.48177463868307097
561,56,32.814530119133494,-104.01732698525181,0.1063062464911282
561,57,32.81446886573247,-104.01694459716266,0.16842937665310917
561,58,32.814407605521296,-104.01656223168143,0.20953305466999467
561,59,32.81434633851043,-104.01617988883122,0.12864168084308153
561,60,32.81428506471017,-104.01579756863454,0.1226548275874387
561,61,32.81422378413072,-104.0154152711136,0.37382588482363016
561,62,32.814162267015554,-104.01502948649605,0.3436743032813509
561,63,32.8141009730477,-104.01464723533766,0.3453193483232875
561,64,32.81403958165922,-104.01426362093135,0.14451256535093537
562,58,32.814059040629225,-104.01665418433086,0.2725640508842409
562,59,32.81399778708776,-104.01627211589712,0.1571376690028058
562,60,32.8139364910772,-104.01588952670187,0.4148900768125735
562,61,32.813875202860714,-104.0155071820969,0.8036852775178209
562,62,32.81381368419937,-104.01512145007072,0.6741764771586339
562,63,32.813752385862394,-104.01473920162118,0.30792089204998807
562,64,32.813691080776465,-104.01435697591118,-0.015183230223789958
562,65,32.813629539160644,-104.01397126609689,0.12125950264224289
563,58,32.8137107064477,-104.01674965123917,0.1811545307883305
563,59,32.81364943055545,-104.01636731285888,0.30920017777769615
563,60,32.81358791694048,-104.01598148562304,0.5379133521414411
563,61,32.81352639682685,-104.01559568295717,1.4907148806600303
563,62,32.81346510087895,-104.01521341449653,1.4903539337638008
563,63,32.81340379817265,-104.01483116875451,0.636083320926552
563,64,32.81334248871776,-104.01444894575198,0.07190567927181765
563,65,32.81328094228955,-104.01406323873466,0.10867593177153657
564,58,32.81336237265198,-104.01684511882587,0.1711529899188914
564,59,32.813300860730905,-104.0164592698379,0.21439943215983803
564,60,32.81323934230132,-104.01607344539784,0.39653341814050097
564,61,32.813177817373486,-104.0156876455277,0.6585623050124427
564,62,32.81311651705564,-104.01530537977324,0.8275801041783615
564,63,32.81305520997975,-104.0149231367374,0.46245092995857456
564,64,32.81299389615565,-104.014540916441,0.11957889275684562
564,65,32.81293253606322,-104.01415811798651,0.2120900933304803
565,59,32.81295235135486,-104.016552150544,0.14218596737631284
565,60,32.812890767161086,-104.016165406026,0.20116380629472405
565,61,32.81282923741879,-104.01577960895024,0.48737794029922865
565,62,32.81276793273074,-104.01539734590062,0.43080255106868864
565,63,32.81270662128505,-104.01501510556956,0.3295744456403765
565,64,32.81264530309152,-104.01463288797797,0.1470478416726615
565,65,32.81258397815986,-104.01425069314627,0.28725190461141753
566,59,32.81260368732,-104.01664269882819,0.015431570200630318
566,60,32.812541968844215,-104.01625400122617,0.1392516330348828
566,61,32.812480656964055,-104.01587157322459,0.5586263548642239
566,62,32.81241934790558,-104.01548931287844,0.467481168108098
566,63,32.81235803208983,-104.01510707525082,0.13865379428631178
566,64,32.81229670952663,-104.01472486036265,0.044736967751012297
567,60,32.812193382672966,-104.01634581869168,0.11441271270638212
567,61,32.812132076010634,-104.01596353835043,0.448074120832446
567,62,32.81207076258147,-104.01558128070643,0.3290795011908423
567,63,32.81200944239543,-104.01519904578093,0.18011787844291122
567,64,32.811948115462314,-104.01481683359481,0.08241757419545166
568,60,32.81184480559343,-104.01643778196805,0.18981005694913736
568,61,32.8117834945598,-104.0160555043276,0.4123388716650586
568,62,32.81172217675972,-104.01567324938435,0.29033072821722644
568,63,32.81166085220316,-104.01529101715958,0.044030624884489424
569,60,32.81149622801806,-104.01652974609682,0.2600177286936576
569,61,32.811434912612896,-104.01614747115582,0.33253732887596865
569,62,32.81137359044167,-104.01576521891198,0.11448169599838885
570,61,32.81108633017122,-104.01623943883483,0.14023954137037836
572,53,32.81087983760745,-104.01948566251954,0.19638033030912536
572,54,32.81081855658977,-104.01910323647458,0.2154667221497972
573,53,32.810531525476144,-104.01958112834798,0.2909855838755709
573,54,32.81047000373101,-104.01919518775634,0.21722993323183085
598,327,32.78466965934567,-103.91778892323599,0.30786876586645934
598,328,32.78460651927687,-103.91741265205972,0.2245481133557849
599,326,32.78438289376768,-103.91825508514579,0.20588582584026993
599,327,32.784319723906755,-103.9178782976744,0.322525719484688
599,328,32.784256611428724,-103.91750252689751,0.19370883732225316
600,326,32.78403295152657,-103.91834179656024,0.899614983218795
600,327,32.78396980939303,-103.91796551041274,1.2088001637416126
600,328,32.78390666079706,-103.91758924420282,-0.005288232455013393
601,327,32.78361986229435,-103.91805222540445,0.034583190654247274
617,418,32.77223306749171,-103.88517084130591,0.055277620918708976
617,419,32.77216906558195,-103.8847932517122,0.5128096739541967
618,417,32.77194641956893,-103.88563288191425,0.276655164608297
618,418,32.77188262292074,-103.88525844619777,0.6440704373490325
618,419,32.77181861642753,-103.88488085959158,0.2982816776247168
619,417,32.77159597849794,-103.8857204844427,0.4225787876318789
619,418,32.77153217770443,-103.88534605161169,0.7169818148213253
619,419,32.77146820031183,-103.88496899147142,0.5174312041621185
620,418,32.771181731844095,-103.88543365754738,0.4149953398328926
620,419,32.771117844375844,-103.88505806478504,0.5031928276182401
624,219,32.78236591067517,-103.96087971191956,0.46295672369067564
624,220,32.78230358267473,-103.96050458092988,0.45255308483076906
625,219,32.78201503883395,-103.9609644359601,0.06729643764151791
625,220,32.78195290593448,-103.96059213637389,0.30621288233413146
649,340,32.76595711872099,-103.91745624318177,0.37680117582487016
650,339,32.765663829546796,-103.91791752877982,0.5126527574556181
650,340,32.7656003219812,-103.91754056103015,0.571208043181165
651,339,32.76530718975263,-103.9180040139967,0.18127451357060043
651,340,32.76524369904109,-103.91762734176635,0.40400727875400166
